"id","ranking","repo","url","description","lang","stars","forks","added_stars","time"
"2631","16","/azerothcore/azerothcore-wotlk","https://github.com/azerothcore/azerothcore-wotlk","Complete Open Source and Modular solution for MMO","C++","3,286","1,704","104 stars today","2023-05-11 22:17:54"
"2632","17","/krahets/hello-algo","https://github.com/krahets/hello-algo","《Hello 算法》是一本动画图解、能运行、可提问的数据结构与算法入门书，支持 Java, C++, Python, Go, JS, TS, C#, Swift, Zig 等语言。","Java","11,403","1,247","341 stars today","2023-05-11 22:17:54"
"2633","18","/SCUTlihaoyu/open-chat-video-editor","https://github.com/SCUTlihaoyu/open-chat-video-editor","Open source short video automatic generation tool","Python","1,330","138","168 stars today","2023-05-11 22:17:54"
"2634","19","/opengeos/segment-geospatial","https://github.com/opengeos/segment-geospatial","A Python package for segmenting geospatial data with the Segment Anything Model (SAM)","Python","991","88","115 stars today","2023-05-11 22:17:54"
"2635","20","/casey/ord","https://github.com/casey/ord","  Rare and exotic sats","Rust","1,530","438","59 stars today","2023-05-11 22:17:54"
"2636","21","/getify/You-Dont-Know-JS","https://github.com/getify/You-Dont-Know-JS","A book series on JavaScript. @YDKJS on twitter.","","167,527","32,527","115 stars today","2023-05-11 22:17:54"
"2637","22","/xiangsx/gpt4free-ts","https://github.com/xiangsx/gpt4free-ts","This is a replication project for the typescript version of xtekky/gpt4free","TypeScript","407","94","81 stars today","2023-05-11 22:17:54"
"2638","23","/gabime/spdlog","https://github.com/gabime/spdlog","Fast C++ logging library.","C++","17,966","3,739","88 stars today","2023-05-11 22:17:54"
"2639","24","/pineappleEA/pineapple-src","https://github.com/pineappleEA/pineapple-src","yuzu Early Access source code","C++","2,060","194","73 stars today","2023-05-11 22:17:54"
"2640","25","/syncthing/syncthing","https://github.com/syncthing/syncthing","Open Source Continuous File Synchronization","Go","51,374","3,744","260 stars today","2023-05-11 22:17:54"
"2591","1","/imartinez/privateGPT","https://github.com/imartinez/privateGPT","Interact privately with your documents using the power of GPT, 100% privately, no data leaks","Python","1,382","107","382 stars today","2023-05-10 21:50:37"
"2592","2","/voicepaw/so-vits-svc-fork","https://github.com/voicepaw/so-vits-svc-fork","so-vits-svc fork with realtime support, improved interface and more features.","Python","3,200","447","262 stars today","2023-05-10 21:50:37"
"2593","3","/svc-develop-team/so-vits-svc","https://github.com/svc-develop-team/so-vits-svc","SoftVC VITS Singing Voice Conversion","Python","9,311","1,760","566 stars today","2023-05-10 21:50:37"
"2594","4","/microsoft/semantic-kernel","https://github.com/microsoft/semantic-kernel","Integrate cutting-edge LLM technology quickly and easily into your apps","C#","7,813","865","177 stars today","2023-05-10 21:50:37"
"2595","5","/SCIR-HI/Huatuo-Llama-Med-Chinese","https://github.com/SCIR-HI/Huatuo-Llama-Med-Chinese","Repo for HuaTuo (华驼), Llama-7B tuned with Chinese medical knowledge. 华驼模型仓库，基于中文医学知识的LLaMA模型指令微调","Python","1,490","121","111 stars today","2023-05-10 21:50:37"
"2596","6","/Orillusion/orillusion","https://github.com/Orillusion/orillusion","Orillusion is a pure Web3D rendering engine which is fully developed based on the WebGPU standard.","TypeScript","499","38","63 stars today","2023-05-10 21:50:37"
"2597","7","/eugeneyan/open-llms","https://github.com/eugeneyan/open-llms","  A list of open LLMs available for commercial use.","","3,142","158","1,014 stars today","2023-05-10 21:50:37"
"2598","8","/qdrant/qdrant","https://github.com/qdrant/qdrant","Qdrant - Vector Database for the next generation of AI applications. Also available in the cloud https://cloud.qdrant.io/","Rust","9,028","434","311 stars today","2023-05-10 21:50:37"
"2599","9","/Atmosphere-NX/Atmosphere","https://github.com/Atmosphere-NX/Atmosphere","Atmosphère is a work-in-progress customized firmware for the Nintendo Switch.","C++","11,462","1,055","26 stars today","2023-05-10 21:50:37"
"2600","10","/Cormanz/smartgpt","https://github.com/Cormanz/smartgpt","A program that provides LLMs with the ability to complete complex tasks using plugins.","Rust","276","28","74 stars today","2023-05-10 21:50:37"
"2601","11","/hkirat/project-ideas","https://github.com/hkirat/project-ideas","Projects to get you started on full stack","","280","52","44 stars today","2023-05-10 21:50:37"
"2602","12","/openai/shap-e","https://github.com/openai/shap-e","Generate 3D objects conditioned on text or images","Python","6,288","376","1,595 stars today","2023-05-10 21:50:37"
"2603","13","/paulpierre/RasaGPT","https://github.com/paulpierre/RasaGPT","  RasaGPT is the first headless LLM chatbot platform built on top of Rasa and Langchain. Built w/ Rasa, FastAPI, Langchain, LlamaIndex, SQLModel, pgvector, ngrok, telegram","Python","707","34","115 stars today","2023-05-10 21:50:37"
"2604","14","/MakiNaruto/Automatic_ticket_purchase","https://github.com/MakiNaruto/Automatic_ticket_purchase","大麦网抢票脚本","Python","641","184","37 stars today","2023-05-10 21:50:37"
"2605","15","/geohot/tinygrad","https://github.com/geohot/tinygrad","You like pytorch? You like micrograd? You love tinygrad!  ","Python","11,471","1,063","29 stars today","2023-05-10 21:50:37"
"2606","16","/azerothcore/azerothcore-wotlk","https://github.com/azerothcore/azerothcore-wotlk","Complete Open Source and Modular solution for MMO","C++","3,184","1,698","16 stars today","2023-05-10 21:50:37"
"2607","17","/krahets/hello-algo","https://github.com/krahets/hello-algo","《Hello 算法》是一本动画图解、能运行、可提问的数据结构与算法入门书，支持 Java, C++, Python, Go, JS, TS, C#, Swift, Zig 等语言。","Java","11,056","1,214","174 stars today","2023-05-10 21:50:37"
"2608","18","/SCUTlihaoyu/open-chat-video-editor","https://github.com/SCUTlihaoyu/open-chat-video-editor","Open source short video automatic generation tool","Python","1,159","128","178 stars today","2023-05-10 21:50:37"
"2609","19","/opengeos/segment-geospatial","https://github.com/opengeos/segment-geospatial","A Python package for segmenting geospatial data with the Segment Anything Model (SAM)","Python","877","77","30 stars today","2023-05-10 21:50:37"
"2610","20","/casey/ord","https://github.com/casey/ord","  Rare and exotic sats","Rust","1,473","424","29 stars today","2023-05-10 21:50:37"
"2611","21","/getify/You-Dont-Know-JS","https://github.com/getify/You-Dont-Know-JS","A book series on JavaScript. @YDKJS on twitter.","","167,428","32,527","45 stars today","2023-05-10 21:50:37"
"2612","22","/xiangsx/gpt4free-ts","https://github.com/xiangsx/gpt4free-ts","This is a replication project for the typescript version of xtekky/gpt4free","TypeScript","327","85","95 stars today","2023-05-10 21:50:37"
"2613","23","/gabime/spdlog","https://github.com/gabime/spdlog","Fast C++ logging library.","C++","17,879","3,732","82 stars today","2023-05-10 21:50:37"
"2614","24","/pineappleEA/pineapple-src","https://github.com/pineappleEA/pineapple-src","yuzu Early Access source code","C++","1,987","185","81 stars today","2023-05-10 21:50:37"
"2615","25","/syncthing/syncthing","https://github.com/syncthing/syncthing","Open Source Continuous File Synchronization","Go","51,120","3,736","49 stars today","2023-05-10 21:50:37"
"2568","3","/svc-develop-team/so-vits-svc","https://github.com/svc-develop-team/so-vits-svc","SoftVC VITS Singing Voice Conversion","Python","8,733","1,609","570 stars today","2023-05-09 21:59:56"
"2569","4","/krahets/hello-algo","https://github.com/krahets/hello-algo","《Hello 算法》是一本动画图解、能运行、可提问的数据结构与算法入门书，支持 Java, C++, Python, Go, JS, TS, C#, Swift, Zig 等语言。","Java","10,476","1,149","174 stars today","2023-05-09 21:59:56"
"2570","5","/unisat-wallet/extension","https://github.com/unisat-wallet/extension","The first open-source browser extension wallet for Bitcoin NFTs","TypeScript","252","77","36 stars today","2023-05-09 21:59:56"
"2571","6","/ZrrSkywalker/Personalize-SAM","https://github.com/ZrrSkywalker/Personalize-SAM","Personalize Segment Anything Model (SAM) with 1 shot in 10 seconds","Python","381","15","52 stars today","2023-05-09 21:59:56"
"2572","7","/ellie/atuin","https://github.com/ellie/atuin","  Magical shell history","Rust","8,964","251","293 stars today","2023-05-09 21:59:56"
"2573","8","/ymcui/Chinese-LLaMA-Alpaca","https://github.com/ymcui/Chinese-LLaMA-Alpaca","中文LLaMA&Alpaca大语言模型+本地CPU/GPU部署 (Chinese LLaMA & Alpaca LLMs)","Python","7,753","784","119 stars today","2023-05-09 21:59:56"
"2574","9","/1Panel-dev/1Panel","https://github.com/1Panel-dev/1Panel","现代化、开源的 Linux 服务器运维管理面板。","Go","3,537","299","98 stars today","2023-05-09 21:59:56"
"2575","10","/xiangsx/gpt4free-ts","https://github.com/xiangsx/gpt4free-ts","This is a replication project for the typescript version of xtekky/gpt4free","TypeScript","238","69","37 stars today","2023-05-09 21:59:56"
"2576","11","/alibaba/Chat2DB","https://github.com/alibaba/Chat2DB","智能的通用数据库工具和SQL客户端（General-purpose database tools and SQL clients with AI (ChatGPT)）","Java","669","93","31 stars today","2023-05-09 21:59:56"
"2577","12","/pashpashpash/vault-ai","https://github.com/pashpashpash/vault-ai","OP Vault ChatGPT: Give ChatGPT long-term memory using the OP Stack (OpenAI + Pinecone Vector Database). Upload your own custom knowledge base files (PDF, txt, etc) using a simple React frontend.","JavaScript","2,019","176","94 stars today","2023-05-09 21:59:56"
"2578","13","/eugeneyan/open-llms","https://github.com/eugeneyan/open-llms","  A list of open LLMs available for commercial use.","","2,178","120","551 stars today","2023-05-09 21:59:56"
"2579","14","/imartinez/privateGPT","https://github.com/imartinez/privateGPT","Interact privately with your documents using the power of GPT, 100% privately, no data leaks","Python","678","62","388 stars today","2023-05-09 21:59:56"
"2580","15","/Starry-Wind/Honkai-Star-Rail","https://github.com/Starry-Wind/Honkai-Star-Rail","崩坏：星穹铁道自动锄大地脚本","Python","185","20","27 stars today","2023-05-09 21:59:56"
"2581","16","/hemansnation/God-Level-Data-Science-ML-Full-Stack","https://github.com/hemansnation/God-Level-Data-Science-ML-Full-Stack","A collection of scientific methods, processes, algorithms, and systems to build stories & models. This roadmap contains 16 Chapters, whether you are a fresher in the field or an experienced professional who wants to transition into Data Science & AI","Jupyter Notebook","2,249","423","36 stars today","2023-05-09 21:59:56"
"2582","17","/GFW-knocker/gfw_resist_HTTPS_proxy","https://github.com/GFW-knocker/gfw_resist_HTTPS_proxy","HTTPS proxy with Fragment and DoH","Python","117","17","22 stars today","2023-05-09 21:59:56"
"2583","18","/imClumsyPanda/langchain-ChatGLM","https://github.com/imClumsyPanda/langchain-ChatGLM","langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识的 ChatGLM 问答","Python","5,096","593","151 stars today","2023-05-09 21:59:56"
"2584","19","/IBM/Dromedary","https://github.com/IBM/Dromedary","Dromedary: towards helpful, ethical and reliable LLMs.","Python","260","29","65 stars today","2023-05-09 21:59:56"
"2585","20","/zhayujie/chatgpt-on-wechat","https://github.com/zhayujie/chatgpt-on-wechat","Wechat robot based on ChatGPT, which using OpenAI api and itchat library. 使用ChatGPT搭建微信聊天机器人，基于GPT3.5/4.0 API实现，支持个人微信、公众号、企业微信部署，能处理文本、语音和图片，访问操作系统和互联网。","Python","11,216","2,892","118 stars today","2023-05-09 21:59:56"
"2586","21","/bigcode-project/starcoder","https://github.com/bigcode-project/starcoder","Home of StarCoder: fine-tuning & inference!","Python","2,887","153","426 stars today","2023-05-09 21:59:56"
"2587","22","/pineappleEA/pineapple-src","https://github.com/pineappleEA/pineapple-src","yuzu Early Access source code","C++","1,911","181","166 stars today","2023-05-09 21:59:56"
"2588","23","/Anof-cyber/Application-Security","https://github.com/Anof-cyber/Application-Security","Resources for Application Security including Web, API, Android, iOS and Thick Client","","375","14","37 stars today","2023-05-09 21:59:56"
"2589","24","/hwchase17/langchain","https://github.com/hwchase17/langchain","  Building applications with LLMs through composability  ","Python","36,348","3,976","483 stars today","2023-05-09 21:59:56"
"2590","25","/qdrant/qdrant","https://github.com/qdrant/qdrant","Qdrant - Vector Database for the next generation of AI applications. Also available in the cloud https://cloud.qdrant.io/","Rust","8,743","424","887 stars today","2023-05-09 21:59:56"
"2566","1","/openai/shap-e","https://github.com/openai/shap-e","Generate 3D objects conditioned on text or images","Python","4,726","266","993 stars today","2023-05-09 21:59:55"
"2567","2","/SCUTlihaoyu/open-chat-video-editor","https://github.com/SCUTlihaoyu/open-chat-video-editor","Open source short video automatic generation tool","Python","573","63","181 stars today","2023-05-09 21:59:55"
"2541","1","/openai/shap-e","https://github.com/openai/shap-e","Generate 3D objects conditioned on text or images","Python","3,731","187","371 stars today","2023-05-08 21:27:01"
"2542","2","/tloen/alpaca-lora","https://github.com/tloen/alpaca-lora","Instruct-tune LLaMA on consumer hardware","Jupyter Notebook","13,544","1,584","600 stars today","2023-05-08 21:27:01"
"2543","3","/pashpashpash/vault-ai","https://github.com/pashpashpash/vault-ai","OP Vault ChatGPT: Give ChatGPT long-term memory using the OP Stack (OpenAI + Pinecone Vector Database). Upload your own custom knowledge base files (PDF, txt, etc) using a simple React frontend.","JavaScript","1,926","169","52 stars today","2023-05-08 21:27:01"
